GeoID,Year,State,County,D_Etab,G_Etab,D_Cap,G_Cap,Pop,FD_num,FD_pct
51183,2007,Virginia,Sussex County,4,7,3047,1741,12191,-4449,-36.49
51191,2007,Virginia,Washington County,11,12,4928,4518,54216,18059,33.31
51195,2007,Virginia,Wise County,13,10,3195,4154,41543,15938,38.37
51197,2007,Virginia,Wythe County,6,6,4804,4804,28827,4418,15.33
51510,2007,Virginia,Alexandria city,9,33,14352,3914,129175,39036,30.22
51520,2007,Virginia,Bristol city,5,5,3508,3508,17540,4074,23.23
51540,2007,Virginia,Charlottesville city,5,20,8307,2076,41538,19651,47.31
51590,2007,Virginia,Danville city,12,15,3680,2944,44162,15670,35.48
51640,2007,Virginia,Galax city,3,4,2293,1720,6880,-4471,-64.99
51640,2007,Virginia,Lexington city,3,4,2318,1739,6956,-4421,-63.56
51660,2007,Virginia,Harrisonburg city,9,15,5172,3103,46551,18339,39.4
51680,2007,Virginia,Lynchburg city,11,14,6624,5204,72869,22465,30.83
51730,2007,Virginia,Petersburg city,5,13,6463,2486,32318,5460,16.89
51740,2007,Virginia,Portsmouth city,17,17,5754,5754,97831,25876,26.45
51760,2007,Virginia,Richmond city,23,72,8704,2780,200201,47613,23.78
51770,2007,Virginia,Roanoke city,15,24,6327,3954,94916,28443,29.97
51810,2007,Virginia,Virginia Beach city,40,71,10868,6122,434732,127413,29.31
51820,2007,Nebraska,Dakota County,5,9,4112,2284,20564,5066,24.64
51820,2007,Virginia,Waynesboro city,5,9,4149,2305,20747,5140,24.77
53005,2007,Washington,Benton County,9,19,17963,8508,161669,49288,30.49
53007,2007,Washington,Chelan County,5,20,14042,3510,70214,24674,35.14
53009,2007,Washington,Clallam County,8,17,8773,4128,70186,17391,24.78
53011,2007,Washington,Clark County,18,46,22712,8887,408820,99013,24.22
53015,2007,Washington,Cowlitz County,9,13,11193,7749,100744,18372,18.24
53021,2007,Washington,Franklin County,4,12,16896,5632,67586,29819,44.12
53029,2007,Washington,Island County,3,14,26242,5623,78726,49466,62.83
53033,2007,Washington,King County,69,439,26782,4209,1847986,361523,19.56
53053,2007,Washington,Pierce County,31,132,24918,5852,772484,150827,19.52
53057,2007,Washington,Skagit County,7,30,16295,3802,114066,40236,35.27
53061,2007,Washington,Snohomish County,21,121,32571,5652,683997,171543,25.08
53063,2007,Washington,Spokane County,20,82,22807,5562,456150,124896,27.38
53065,2007,Washington,Stevens County,6,9,7176,4784,43059,9249,21.48
53067,2007,Washington,Thurston County,12,41,19814,5799,237772,60988,25.65
53073,2007,Washington,Whatcom County,10,34,19283,5671,192837,65604,34.02
54005,2007,West Virginia,Boone County,6,12,4185,2092,25115,4209,16.76
54007,2007,West Virginia,Braxton County,7,5,2083,2917,14585,-1262,-8.65
54011,2007,West Virginia,Cabell County,21,18,4526,5281,95059,34273,36.05
54019,2007,West Virginia,Fayette County,9,16,5138,2890,46243,8581,18.56
54025,2007,West Virginia,Greenbrier County,15,8,2356,4419,35354,8363,23.66
54031,2007,West Virginia,Hardy County,4,9,3451,1534,13807,-3794,-27.48
54033,2007,West Virginia,Harrison County,16,13,4246,5226,67940,22063,32.47
54039,2007,West Virginia,Kanawha County,37,47,5198,4092,192354,80247,41.72
54045,2007,West Virginia,Logan County,10,13,3644,2803,36443,5373,14.74
54049,2007,West Virginia,Marion County,11,10,5131,5644,56445,14223,25.2
54051,2007,West Virginia,Marshall County,7,12,4797,2798,33583,7550,22.48
54055,2007,West Virginia,Mercer County,12,14,5134,4401,61615,18872,30.63
54057,2007,West Virginia,Mineral County,6,4,4588,6883,27532,5507,20.0
54059,2007,West Virginia,Mingo County,7,7,3877,3877,27145,-1643,-6.05
54061,2007,West Virginia,Monongalia County,12,12,7563,7563,90764,38439,42.35
54067,2007,West Virginia,Nicholas County,8,5,3266,5226,26130,4235,16.21
54069,2007,West Virginia,Ohio County,5,14,8942,3193,44714,14843,33.2
54077,2007,West Virginia,Preston County,8,5,4092,6548,32743,3127,9.55
54079,2007,West Virginia,Putnam County,9,10,6074,5466,54669,17251,31.56
54081,2007,West Virginia,Raleigh County,20,15,3916,5221,78323,36438,46.52
54097,2007,West Virginia,Upshur County,5,6,4770,3975,23851,-11,-0.05
54099,2007,West Virginia,Wayne County,6,9,7121,4747,42727,6619,15.49
54103,2007,West Virginia,Wetzel County,7,6,2394,2794,16764,650,3.88
54107,2007,West Virginia,Wood County,17,15,5087,5765,86489,21083,24.38
54109,2007,Texas,Panola County,8,8,2918,2918,23351,1556,6.66
54109,2007,West Virginia,Wyoming County,8,8,3009,3009,24078,1738,7.22
55005,2007,Wisconsin,Barron County,15,8,3058,5734,45874,6074,13.24
55017,2007,Wisconsin,Chippewa County,10,12,6102,5085,61022,19775,32.41
55025,2007,Wisconsin,Dane County,29,73,16263,6460,471644,118915,25.21
55027,2007,Wisconsin,Dodge County,6,13,14834,6846,89007,33514,37.65
55029,2007,Wisconsin,Door County,5,13,5591,2150,27957,7457,26.67
55035,2007,Wisconsin,Eau Claire County,9,16,10736,6039,96632,32893,34.04
55039,2007,Wisconsin,Fond du Lac County,16,12,6282,8376,100520,25733,25.6
55043,2007,Wisconsin,Grant County,11,12,4594,4212,50544,10086,19.95
55045,2007,Iowa,Jasper County,5,8,7433,4645,37167,7640,20.56
55045,2007,Wisconsin,Green County,5,8,7246,4529,36234,7266,20.05
55059,2007,Wisconsin,Kenosha County,11,32,14838,5100,163223,48409,29.66
55069,2007,Wisconsin,Lincoln County,6,6,4878,4878,29272,9936,33.94
55071,2007,Wisconsin,Manitowoc County,8,10,10234,8187,81872,26232,32.04
55073,2007,Wisconsin,Marathon County,19,32,6935,4117,131773,30648,23.26
55075,2007,Wisconsin,Marinette County,8,12,5273,3515,42190,14069,33.35
55079,2007,Wisconsin,Milwaukee County,74,203,12587,4588,931453,244583,26.26
55083,2007,Wisconsin,Oconto County,6,6,6300,6300,37805,8043,21.27
55087,2007,Wisconsin,Outagamie County,18,29,9621,5971,173180,49857,28.79
55095,2007,Wisconsin,Polk County,11,11,4028,4028,44318,9251,20.87
55099,2007,Wisconsin,Price County,7,6,2080,2426,14561,3595,24.69
55101,2007,Wisconsin,Racine County,20,37,9719,5253,194395,52448,26.98
55105,2007,Wisconsin,Rock County,16,22,9994,7268,159912,38779,24.25
55111,2007,Wisconsin,Sauk County,11,16,5489,3774,60389,8273,13.7
55113,2007,Wisconsin,Sawyer County,4,5,4168,3334,16674,-3854,-23.11
55123,2007,Wisconsin,Vernon County,6,4,4885,7328,29313,4538,15.48
55125,2007,Wisconsin,Vilas County,5,10,4399,2199,21997,5367,24.4
55127,2007,Wisconsin,Walworth County,7,21,14492,4830,101449,34500,34.01
55133,2007,Wisconsin,Waukesha County,14,57,27445,6741,384239,151833,39.52
55135,2007,Wisconsin,Waupaca County,10,10,5267,5267,52677,12213,23.18
55137,2007,Wisconsin,Waushara County,5,9,4937,2742,24686,2222,9.0
56007,2007,Wyoming,Carbon County,4,6,3873,2582,15494,-2377,-15.34
56013,2007,Wyoming,Fremont County,7,10,5447,3813,38132,8898,23.33
56021,2007,Wyoming,Laramie County,5,9,17530,9739,87654,33864,38.63
56023,2007,Wyoming,Lincoln County,4,4,4253,4253,17013,513,3.02
56025,2007,Wyoming,Natrona County,8,9,9045,8040,72365,18685,25.82
1001,2008,Alabama,Autauga County,7,6,7611,8879,53277,12140,22.79
1003,2008,Alabama,Baldwin County,34,25,5171,7033,175827,48672,27.68
1009,2008,Alabama,Blount County,9,8,6339,7131,57055,9387,16.45
1015,2008,Alabama,Calhoun County,28,29,4188,4043,117274,38450,32.79
1017,2008,Alabama,Chambers County,9,7,3840,4937,34563,5244,15.17
1019,2008,Alabama,Cherokee County,8,4,3204,6409,25636,1303,5.08
1025,2008,Alabama,Clarke County,15,6,1752,4380,26283,7662,29.15
1027,2008,Alabama,Clay County,6,3,2360,4720,14161,-1775,-12.53
1031,2008,Alabama,Coffee County,11,7,4410,6930,48516,9349,19.27
1039,2008,Alabama,Covington County,11,8,3413,4693,37545,8579,22.85
1043,2008,Alabama,Cullman County,21,10,3822,8027,80273,22380,27.88
1045,2008,Alabama,Dale County,10,6,4987,8311,49871,11068,22.19
1047,2008,Alabama,Dallas County,12,10,3688,4426,44265,13058,29.5
1051,2008,Alabama,Elmore County,14,11,5549,7063,77698,21518,27.69
1053,2008,Alabama,Escambia County,14,8,2709,4741,37929,12103,31.91
1061,2008,Alabama,Geneva County,6,11,4441,2422,26646,1994,7.48
1063,2008,Alabama,Greene County,4,3,2339,3119,9359,-5076,-54.24
1073,2008,Alabama,Jefferson County,97,117,6768,5611,656510,199562,30.4
1075,2008,Alabama,Lamar County,6,4,2466,3699,14799,-810,-5.47
1077,2008,Alabama,Lauderdale County,25,15,3688,6146,92202,27418,29.74
1083,2008,Alabama,Limestone County,15,10,5255,7883,78835,20569,26.09
1089,2008,Alabama,Madison County,55,36,5882,8986,323526,102969,31.83
1091,2008,Alabama,Marengo County,5,4,4266,5332,21331,640,3.0
1095,2008,Alabama,Marshall County,23,20,3959,4553,91072,27755,30.48
1097,2008,Alabama,Mobile County,89,61,4597,6708,409196,136068,33.25
1099,2008,Alabama,Monroe County,7,7,3341,3341,23393,4779,20.43
1101,2008,Alabama,Montgomery County,36,36,6318,6318,227461,83433,36.68
1103,2008,Alabama,Morgan County,25,23,4707,5117,117694,36098,30.67
1107,2008,Alabama,Pickens County,10,4,1995,4987,19951,1013,5.08
1109,2008,Alabama,Pike County,7,8,4592,4018,32149,6102,18.98
1113,2008,Alabama,Russell County,13,11,3956,4675,51434,13506,26.26
1115,2008,Alabama,St. Clair County,15,13,5414,6247,81223,20041,24.67
1117,2008,Alabama,Shelby County,22,25,8569,7541,188534,51991,27.58
1119,2008,Alabama,Sumter County,5,3,2776,4627,13882,36,0.26
1121,2008,Alabama,Talladega County,22,8,3760,10341,82735,26218,31.69
1125,2008,Alabama,Tuscaloosa County,33,32,5699,5877,188093,66073,35.13
1127,2008,Alabama,Walker County,19,15,3570,4522,67835,20999,30.96
1131,2008,Alabama,Wilcox County,5,10,2429,1214,12148,-6247,-51.42
2050,2008,Alaska,Bethel Census Area,15,24,1117,698,16762,11933,71.19
2110,2008,Alaska,Juneau City and Borough,3,8,10370,3888,31110,9535,30.65
2122,2008,Alaska,Kenai Peninsula Borough,8,20,6706,2682,53655,8823,16.44
2188,2008,Alaska,Northwest Arctic Borough,4,6,1866,1244,7466,-6649,-89.06
4001,2008,Arizona,Apache County,10,10,6988,6988,69883,11557,16.54
4003,2008,Arizona,Cochise County,29,18,4449,7167,129023,47764,37.02
4005,2008,Arizona,Coconino County,16,19,8240,6939,131853,48465,36.76
4009,2008,Arizona,Graham County,3,6,12213,6106,36639,18741,51.15
4012,2008,Arizona,La Paz County,5,9,4111,2283,20555,-288,-1.4
4013,2008,Arizona,Maricopa County,222,519,16986,7266,3771061,964341,25.57
4015,2008,Arizona,Mohave County,26,20,7695,10003,200078,59293,29.63
4017,2008,Arizona,Navajo County,20,19,5381,5664,107626,29939,27.82
4019,2008,Arizona,Pima County,69,128,14025,7560,967778,257076,26.56
4021,2008,Arizona,Pinal County,30,35,11177,9580,335311,73762,22.0
4023,2008,Arizona,Santa Cruz County,15,9,3076,5127,46144,10799,23.4
4025,2008,Arizona,Yavapai County,22,40,9600,5280,211211,70811,33.53
4027,2008,Arizona,Yuma County,20,35,9560,5462,191202,46061,24.09
5005,2008,Arkansas,Baxter County,9,7,4613,5931,41519,7891,19.01
5015,2008,Arkansas,Carroll County,6,5,4470,5364,26822,4629,17.26
5027,2008,Arkansas,Columbia County,5,5,4933,4933,24666,3564,14.45
5031,2008,Arkansas,Craighead County,19,21,4911,4443,93316,24179,25.91
5033,2008,Arkansas,Crawford County,9,10,6770,6093,60933,11812,19.39
5035,2008,Arkansas,Crittenden County,10,11,5069,4609,50699,16365,32.28
5051,2008,Arkansas,Garland County,21,17,4554,5625,95636,22335,23.35
5057,2008,Arkansas,Hempstead County,5,9,4524,2513,22624,-17,-0.08
5061,2008,Arkansas,Howard County,5,4,2760,3451,13804,-3500,-25.35
5063,2008,Arkansas,Independence County,10,6,3585,5976,35859,6779,18.9
5065,2008,Arkansas,Izard County,6,4,2280,3420,13681,-2220,-16.23
5069,2008,Arkansas,Jefferson County,17,13,4609,6027,78354,26130,33.35
5085,2008,Arkansas,Lonoke County,11,11,6007,6007,66086,18054,27.32
5093,2008,Arkansas,Mississippi County,12,12,3919,3919,47037,11369,24.17
5113,2008,Arkansas,Polk County,6,6,3398,3398,20388,7,0.03
5115,2008,Arkansas,Pope County,12,8,5044,7566,60528,22547,37.25
5119,2008,Arkansas,Pulaski County,51,68,7383,5537,376567,110238,29.27
5123,2008,Arkansas,St. Francis County,5,7,5622,4015,28110,3535,12.58
5125,2008,Arkansas,Saline County,19,13,5399,7892,102599,20907,20.38
5131,2008,Arkansas,Sebastian County,20,19,6188,6513,123762,34547,27.91
5139,2008,Arkansas,Union County,9,9,4691,4691,42222,8746,20.71
5143,2008,Arkansas,Washington County,25,23,7888,8574,197223,52090,26.41
6001,2008,California,Alameda County,55,366,26858,4036,1477208,254934,17.26
6007,2008,California,Butte County,11,50,19912,4380,219034,67917,31.01
6013,2008,California,Contra Costa County,44,185,23257,5531,1023344,223755,21.87
6019,2008,California,Fresno County,56,211,16243,4311,909630,166017,18.25
6023,2008,California,Humboldt County,20,45,6632,2947,132657,41222,31.07
6025,2008,California,Imperial County,25,40,6716,4197,167917,35934,21.4
6029,2008,California,Kern County,55,186,14878,4399,818327,157600,19.26
6031,2008,California,Kings County,8,26,19003,5847,152027,40062,26.35
6033,2008,California,Lake County,4,25,16098,2575,64392,30608,47.53
6037,2008,California,Los Angeles County,612,2058,15907,4730,9735147,1487744,15.28
6039,2008,California,Madera County,7,36,21194,4121,148359,47973,32.34
6041,2008,California,Marin County,14,63,17742,3942,248398,74863,30.14
6045,2008,California,Mendocino County,11,48,7951,1822,87468,30333,34.68
6047,2008,California,Merced County,7,58,35791,4319,250538,83944,33.51
6053,2008,California,Monterey County,25,103,16240,3941,406022,84136,20.72
6057,2008,California,Nevada County,4,27,24550,3637,98200,56437,57.47
6059,2008,California,Orange County,125,532,23660,5559,2957593,550925,18.63
6061,2008,California,Placer County,17,55,19856,6137,337568,92444,27.39
6065,2008,California,Riverside County,85,340,24820,6205,2109712,369208,17.5
6067,2008,California,Sacramento County,61,263,22859,5302,1394438,270867,19.42
6071,2008,California,San Bernardino County,107,320,18726,6261,2003735,364081,18.17
6073,2008,California,San Diego County,130,603,23247,5011,3022116,494210,16.35
6075,2008,California,San Francisco County,35,332,22604,2382,791152,107513,13.59
6077,2008,California,San Joaquin County,24,157,27987,4278,671692,129624,19.3
6081,2008,California,San Mateo County,28,166,25136,4239,703830,136242,19.36
6083,2008,California,Santa Barbara County,19,105,21887,3960,415859,95760,23.03
6085,2008,California,Santa Clara County,68,346,25602,5031,1740964,322336,18.51
6087,2008,California,Santa Cruz County,10,68,25652,3772,256520,92856,36.2
6089,2008,California,Shasta County,12,41,14770,4323,177247,49901,28.15
6095,2008,California,Solano County,15,69,27264,5927,408972,105615,25.82
6097,2008,California,Sonoma County,30,125,15769,3784,473091,144035,30.45
6099,2008,California,Stanislaus County,25,130,20361,3915,509032,119198,23.42
6101,2008,California,Sutter County,3,25,31285,3754,93855,59336,63.22
6107,2008,California,Tulare County,28,121,15331,3547,429283,85222,19.85
6111,2008,California,Ventura County,57,154,14146,5236,806353,152981,18.97
6113,2008,California,Yolo County,9,40,21906,4928,197154,70998,36.01
8013,2008,Colorado,Boulder County,11,44,26441,6610,290859,100259,34.47
8029,2008,Colorado,Delta County,5,9,6142,3412,30712,7470,24.32
8031,2008,Colorado,Denver County,41,107,14041,5380,575721,115551,20.07
8043,2008,Colorado,Fremont County,8,6,5895,7861,47166,8662,18.36
8069,2008,Colorado,Larimer County,11,31,26513,9408,291650,83528,28.64
8087,2008,Colorado,Morgan County,6,6,4616,4616,27701,3607,13.02
8099,2008,Colorado,Prowers County,4,4,3165,3165,12663,-20728,-163.69
8123,2008,Colorado,Weld County,15,27,16229,9016,243442,53035,21.79
9001,2008,Connecticut,Fairfield County,43,214,21019,4223,903824,230143,25.46
9003,2008,Connecticut,Hartford County,71,198,12505,4484,887891,263064,29.63
9005,2008,Connecticut,Litchfield County,10,41,19017,4638,190175,68114,35.82
9009,2008,Connecticut,New Haven County,60,174,14277,4923,856622,225498,26.32
9011,2008,Connecticut,New London County,25,49,10905,5563,272634,67133,24.62
10001,2008,Delaware,Kent County,19,21,8311,7520,157925,42028,26.61
10003,2008,Delaware,New Castle County,39,78,13691,6845,533958,143116,26.8
10005,2008,Delaware,Sussex County,39,51,4922,3764,191991,68791,35.83
11001,2008,District of Columbia,District of Columbia,28,183,20722,3170,580236,93406,16.1
11001,2008,District of Columbia,District of Columbia,28,183,20722,3170,580236,93406,16.1
12001,2008,Florida,Alachua County,22,44,11131,5565,244888,86596,35.36
12003,2008,Florida,Baker County,5,6,5345,4454,26725,7925,29.65
12009,2008,Florida,Brevard County,48,78,11299,6953,542378,157370,29.01
12017,2008,Florida,Citrus County,15,19,9474,7480,142122,47118,33.15
12019,2008,Florida,Clay County,17,27,11017,6936,187289,51219,27.35
12021,2008,Florida,Collier County,18,63,17591,5026,316641,94882,29.97
12023,2008,Florida,Columbia County,10,7,6731,9616,67318,15669,23.28
12027,2008,Florida,DeSoto County,4,7,8593,4910,34374,7864,22.88
12033,2008,Florida,Escambia County,39,47,7611,6316,296854,67932,22.88
12055,2008,Florida,Highlands County,13,19,7659,5240,99568,28589,28.71
12057,2008,Florida,Hillsborough County,99,264,12088,4533,1196773,283544,23.69
12063,2008,Florida,Jackson County,15,9,3351,5585,50272,14124,28.1
12071,2008,Florida,Lee County,47,115,12999,5312,610984,160207,26.22
12075,2008,Florida,Levy County,11,9,3709,4534,40809,10557,25.87
12079,2008,Florida,Madison County,6,3,3224,6449,19347,2671,13.81
12086,2008,Florida,Miami-Dade County,250,598,9744,4073,2436062,548858,22.53
12091,2008,Florida,Okaloosa County,22,31,8261,5862,181752,43500,23.93
12095,2008,Florida,Orange County,90,236,12394,4726,1115525,232286,20.82
12101,2008,Florida,Pasco County,47,73,9815,6319,461313,123215,26.71
12103,2008,Florida,Pinellas County,78,202,11749,4536,916458,244520,26.68
12107,2008,Florida,Putnam County,14,13,5357,5769,74999,19322,25.76
12115,2008,Florida,Sarasota County,21,75,17960,5029,377178,123934,32.86
12119,2008,Florida,Sumter County,7,15,12347,5762,86433,24876,28.78
12121,2008,Florida,Suwannee County,6,6,6795,6795,40774,10011,24.55
13009,2008,Georgia,Baldwin County,8,10,5981,4785,47855,10853,22.68
13021,2008,Georgia,Bibb County,29,31,5323,4980,154384,51216,33.17
13023,2008,Georgia,Bleckley County,3,4,4328,3246,12985,-1631,-12.56
13045,2008,Georgia,Carroll County,26,23,4240,4793,110242,37020,33.58
13047,2008,Georgia,Catoosa County,11,7,5751,9038,63271,10588,16.73
13051,2008,Georgia,Chatham County,36,47,7090,5431,255269,91715,35.93
13057,2008,Georgia,Cherokee County,18,36,11570,5785,208271,62659,30.09
13059,2008,Georgia,Clarke County,13,23,8905,5033,115768,33652,29.07
13063,2008,Georgia,Clayton County,32,40,8190,6552,262099,64150,24.48
13071,2008,Georgia,Colquitt County,9,12,4985,3739,44872,10933,24.36
13081,2008,Georgia,Crisp County,4,9,5810,2582,23243,5934,25.53
13087,2008,Georgia,Decatur County,7,8,4001,3501,28010,2934,10.47
13089,2008,Georgia,DeKalb County,72,138,9522,4968,685646,168267,24.54
13095,2008,Georgia,Dougherty County,21,19,4493,4966,94363,40645,43.07
13099,2008,Georgia,Early County,5,5,2252,2252,11262,-3616,-32.11
13107,2008,Georgia,Emanuel County,7,6,3203,3736,22421,2553,11.39
13119,2008,Georgia,Franklin County,8,4,2781,5563,22254,1531,6.88
13127,2008,Georgia,Glynn County,13,17,6001,4589,78013,25366,32.52
13129,2008,Georgia,Gordon County,16,10,3410,5456,54567,14472,26.52
13131,2008,Georgia,Grady County,6,3,4121,8242,24728,2380,9.62
13133,2008,Georgia,Greene County,5,4,3173,3967,15869,1157,7.29
13135,2008,Georgia,Gwinnett County,52,130,15013,6005,780721,196924,25.22
13137,2008,Georgia,Habersham County,12,8,3545,5318,42550,12184,28.63
13139,2008,Georgia,Hall County,19,32,9330,5539,177277,50750,28.63
13143,2008,Georgia,Haralson County,7,8,4092,3580,28645,233,0.81
13147,2008,Georgia,Hart County,5,4,5027,6284,25138,6038,24.02
13147,2008,Oregon,Wasco County,5,4,4923,6154,24617,5830,23.68
13151,2008,Georgia,Henry County,21,25,9269,7786,194658,63052,32.39
13153,2008,Georgia,Houston County,19,22,7101,6132,134922,40652,30.13
13157,2008,Georgia,Jackson County,8,8,7427,7427,59420,12464,20.98
