GeoID,Year,D_Etab,D_Emp,D_Pay,G_Etab,G_Emp,G_Pay
01091,2013,8,87,1025,3,95,1928
01095,2013,24,253,3474,21,479,8353
01097,2013,100,918,13531,63,2054,42660
01099,2013,10,70,1064,5,132,2042
01103,2013,25,193,3180,17,598,12016
01111,2013,8,54,701,3,117,2233
01113,2013,16,159,2480,10,269,6033
01117,2013,22,183,3195,28,1294,30615
01119,2013,6,42,656,3,62,803
01121,2013,26,181,2823,9,300,6713
01123,2013,13,112,1578,7,276,4770
01125,2013,38,333,5348,24,1236,24677
01131,2013,5,40,623,8,61,1159
02050,2013,13,252,4250,22,459,6750
02270,2013,3,24,329,15,189,3122
04001,2013,12,95,1257,7,310,6191
04003,2013,22,188,2681,18,669,16414
04005,2013,15,115,1908,20,1191,25443
04009,2013,4,32,428,6,318,5701
04013,2013,234,2872,46628,489,29215,701117
04015,2013,31,313,4768,21,1353,33439
04017,2013,21,158,2431,14,687,14917
04019,2013,81,850,13527,129,7697,184421
04021,2013,29,227,3913,29,1572,36688
04025,2013,30,270,4143,32,2007,48619
04027,2013,20,193,3141,33,1045,22354
05003,2013,7,68,971,4,103,2094
05007,2013,33,292,6257,31,1168,23251
05009,2013,12,121,2097,4,154,3216
05015,2013,7,55,793,5,138,2787
05027,2013,6,65,933,3,71,1760
05033,2013,12,121,1563,9,150,2987
05035,2013,11,102,1409,10,352,6336
05051,2013,19,153,2412,17,477,10453
05057,2013,5,50,748,4,87,2073
05059,2013,7,50,718,6,99,1712
05063,2013,9,57,912,7,135,2763
05065,2013,9,84,707,5,107,1416
05069,2013,19,192,2791,16,500,10847
05091,2013,10,81,1129,7,222,4228
05093,2013,14,131,1703,12,322,5880
05103,2013,6,66,809,6,188,2428
05107,2013,7,40,507,7,141,2204
05109,2013,4,24,387,4,105,1698
05115,2013,12,96,1687,7,308,6345
05119,2013,64,644,10066,62,3089,65131
05125,2013,23,154,2492,11,464,7982
05131,2013,23,227,3629,20,514,10156
05145,2013,24,179,2716,12,504,7004
06001,2013,52,940,14332,373,12084,352311
06007,2013,13,214,3193,46,1769,48961
06009,2013,3,4,73,12,447,9546
06013,2013,41,840,12684,199,8911,258217
06017,2013,6,104,1912,35,1564,48505
06019,2013,85,1051,14553,235,5564,148147
06023,2013,14,123,1755,43,1487,37711
06029,2013,80,847,13237,193,5309,122890
06031,2013,11,148,1870,28,630,14275
06037,2013,629,9089,168077,2064,72792,1853122
06045,2013,13,97,1266,48,1372,37579
06047,2013,15,260,3782,64,1267,31185
06053,2013,23,272,4429,117,3224,86475
06059,2013,161,2535,42922,544,25771,659335
06061,2013,18,260,3957,64,3459,102906
06065,2013,123,1733,26117,349,14781,390656
06067,2013,64,1287,17464,282,10488,294319
06071,2013,136,2459,39688,315,13575,339623
06073,2013,134,2316,36335,643,25148,621623
06077,2013,33,679,10468,158,4190,113998
06081,2013,26,551,13684,170,6872,203862
06083,2013,17,297,4600,130,4237,107437
06085,2013,57,891,13541,350,14240,428504
06087,2013,12,153,2412,73,3099,83312
06089,2013,16,185,2808,38,1352,39355
06097,2013,26,316,4293,135,5736,165033
06099,2013,31,519,6483,143,3907,93740
06101,2013,4,86,1153,24,574,16892
06107,2013,38,424,6393,115,2563,64091
06109,2013,5,59,657,14,491,13639
06111,2013,59,800,13691,178,6480,166685
06113,2013,13,157,1999,41,1597,44397
08001,2013,34,307,4818,61,2763,76149
08005,2013,43,446,6933,90,5099,145312
08013,2013,8,96,1448,56,3492,99396
08015,2013,4,46,490,7,140,4106
08037,2013,5,26,439,19,850,25093
08041,2013,41,384,6483,60,3602,95266
08043,2013,5,46,658,6,203,5778
08059,2013,28,324,5003,62,4719,138013
08069,2013,18,202,2723,34,2495,67480
08071,2013,4,30,486,4,88,2120
08077,2013,11,99,1366,19,1182,28697
08089,2013,5,46,708,3,78,1798
08099,2013,5,84,2298,3,78,2003
08101,2013,25,218,3644,18,944,23592
08123,2013,17,128,2125,30,1588,40046
09001,2013,38,340,4332,210,10277,276497
09003,2013,81,894,16757,226,10227,231945
09005,2013,11,83,1622,40,2368,54776
09009,2013,71,739,12724,203,8668,201034
09011,2013,26,279,5071,40,2746,62014
10001,2013,21,208,3258,25,1007,19724
10003,2013,49,669,10162,92,4282,102901
10005,2013,43,344,5589,49,1839,39166
11001,2013,26,147,2504,184,4756,128970
12001,2013,30,253,4343,39,2967,58526
12011,2013,173,1491,22176,378,16618,392455
12017,2013,26,202,3240,18,1123,23901
12021,2013,26,216,3356,64,3681,92019
12027,2013,6,38,601,5,145,2948
12051,2013,7,41,701,12,194,3793
12055,2013,15,106,1823,14,679,14233
12057,2013,142,1196,19300,288,10877,235224
12063,2013,18,122,2090,8,206,3766
12071,2013,71,577,9486,113,6346,147087
12075,2013,10,78,1330,10,240,4467
12083,2013,60,456,7323,53,2461,55007
12086,2013,319,1826,32047,639,21661,488770
12095,2013,132,1222,18393,237,9353,210377
12097,2013,38,338,4986,52,2207,46067
12099,2013,87,880,12778,262,13449,328698
12101,2013,62,487,7884,73,3966,81185
12103,2013,99,914,13556,210,9510,204708
12107,2013,20,137,2285,12,435,8101
12115,2013,32,277,4501,90,4261,98055
12117,2013,40,362,5863,64,3896,86770
12121,2013,9,77,1203,5,201,4392
13013,2013,9,88,1293,14,690,13671
13021,2013,38,358,5450,31,1368,27582
13027,2013,5,41,594,3,83,1515
13029,2013,6,73,887,7,403,7627
13033,2013,6,29,516,4,109,1940
13039,2013,10,73,1090,5,251,5110
13045,2013,28,209,3505,23,948,18874
13047,2013,13,111,1808,8,231,4361
13051,2013,37,365,5617,54,2276,45304
13055,2013,7,48,744,7,110,1859
13063,2013,39,377,5409,49,1513,29316
13071,2013,13,101,1554,12,202,4004
13073,2013,10,103,1223,18,1058,21071
13077,2013,13,110,1876,17,1004,20129
13087,2013,7,64,931,7,155,3126
13091,2013,6,45,686,7,113,1735
13095,2013,24,244,3613,21,791,14460
13097,2013,16,148,2172,14,1032,22131
13103,2013,9,64,983,3,194,3539
13107,2013,7,49,663,3,85,1293
13111,2013,8,65,1058,8,320,5425
13115,2013,24,195,3002,16,375,7633
13119,2013,9,62,987,4,152,3157
13127,2013,17,146,2288,20,689,14859
13131,2013,7,46,716,5,106,1892
13135,2013,67,556,8384,153,7098,152951
13139,2013,21,164,2761,34,1488,31942
13151,2013,26,227,3238,30,1570,32728
13179,2013,13,111,1848,8,244,3714
13185,2013,25,223,3466,12,736,15492
13187,2013,6,38,582,3,82,1387
13199,2013,8,57,969,8,195,3206
13215,2013,32,341,5770,38,1350,30390
13217,2013,16,114,1939,19,796,15483
13223,2013,17,116,2018,14,934,19427
13229,2013,7,59,859,3,84,1473
13233,2013,10,77,1210,8,260,5218
13245,2013,45,429,6339,31,1264,25852
13247,2013,13,121,1717,25,870,18295
13251,2013,4,29,438,3,106,1851
13255,2013,13,136,2075,14,388,6635
13257,2013,4,37,492,4,186,2782
13261,2013,12,103,1310,6,140,3297
13273,2013,3,23,374,5,58,990
13275,2013,16,128,2022,6,300,6424
13279,2013,9,88,1296,5,155,2775
13293,2013,4,34,485,8,179,2791
13311,2013,9,52,711,4,257,4023
13313,2013,24,201,2948,21,564,10859
15001,2013,8,63,977,45,2035,54261
15007,2013,5,23,445,20,809,19168
15009,2013,11,71,1456,40,1739,49147
16005,2013,7,66,986,10,475,8669
16017,2013,6,37,677,14,299,6921
16027,2013,12,213,3364,22,723,16030
16031,2013,10,100,1235,4,206,4470
16083,2013,11,128,1880,15,506,11129
17019,2013,18,269,4722,33,1327,24214
17021,2013,5,43,685,7,214,3781
17029,2013,9,101,1607,8,310,4753
17031,2013,447,3779,58811,1522,41690,890986
17043,2013,46,441,7259,184,8264,182755
17049,2013,7,96,1664,7,313,5400
17053,2013,5,72,1417,4,144,2307
17065,2013,4,22,363,3,51,551
17073,2013,8,128,2331,9,184,3362
17077,2013,9,117,1891,13,488,10048
17089,2013,35,374,5843,82,3233,64735
17091,2013,12,252,4270,19,679,12214
17097,2013,43,342,5573,117,5384,109159
17099,2013,16,278,4814,22,983,17763
17103,2013,4,30,444,6,156,2680
17107,2013,7,54,1001,4,144,2568
17109,2013,6,110,1525,6,346,6563
17111,2013,19,295,4556,48,2041,36267
17113,2013,15,204,3328,31,1056,18912
17115,2013,17,239,4129,14,559,11563
17119,2013,33,318,5020,44,1775,37359
17121,2013,8,47,733,4,146,2420
17137,2013,7,86,1233,5,166,2621
17141,2013,6,40,572,8,279,4492
17143,2013,21,249,5078,53,1607,32470
17163,2013,34,284,4727,41,1523,32508
17179,2013,17,218,3994,17,738,14390
17183,2013,20,313,6012,15,590,9210
17189,2013,5,60,1191,8,99,1404
17195,2013,11,139,2162,8,343,5588
17197,2013,38,334,5163,104,4756,80914
17201,2013,37,527,9464,50,1953,45401
18003,2013,36,283,4589,44,1795,37402
18017,2013,8,92,1463,6,210,3687
18019,2013,20,202,3340,15,663,12521
18031,2013,6,81,1322,6,138,2133
18033,2013,9,51,712,6,215,4571
18039,2013,24,172,2629,40,1342,25740
18045,2013,5,46,759,4,201,2773
18053,2013,12,96,1538,8,275,4096
18057,2013,11,105,1854,34,2198,42481
18059,2013,7,58,931,5,270,4870
18063,2013,14,130,1745,9,669,13451
18065,2013,7,81,1239,8,214,4076
18067,2013,15,134,2312,10,479,9773
18077,2013,6,55,859,6,146,2950
18081,2013,12,92,1369,10,561,11309
18085,2013,13,103,1750,17,527,9387
18089,2013,64,601,9607,85,3798,73555
18091,2013,14,118,1591,19,633,10731
18095,2013,18,159,2636,21,881,15915
18097,2013,120,1223,19812,155,5976,120607
18105,2013,8,79,1237,18,1167,23477
18107,2013,6,55,867,8,268,5394
18123,2013,3,24,333,4,96,1125
18127,2013,10,70,1273,12,886,15871
18137,2013,6,48,674,10,262,3165
18163,2013,31,317,5276,36,1407,26108
18167,2013,20,245,4226,17,793,15867
18175,2013,6,38,658,6,174,2696
18183,2013,6,27,465,5,172,3017
19005,2013,3,49,807,8,225,3070
19013,2013,13,199,3120,22,1501,28012
19023,2013,4,23,298,4,66,852
19045,2013,10,185,3144,7,549,9048
19049,2013,9,104,1419,11,997,24220
19061,2013,11,221,3501,15,1402,24343
19065,2013,6,80,1258,4,159,2513
19083,2013,4,58,831,6,287,4863
19125,2013,6,72,938,9,353,6632
19127,2013,6,83,1644,9,422,8095
19141,2013,5,57,1020,7,265,4083
19153,2013,35,277,7014,75,6162,118876
19187,2013,4,56,727,5,400,7505
19189,2013,5,70,909,3,142,1933
19191,2013,3,11,138,6,182,3215
19193,2013,14,164,2412,20,1238,20353
19197,2013,5,51,708,5,167,2242
20005,2013,3,24,459,3,86,1010
20021,2013,5,40,637,4,80,1086
20045,2013,9,108,1670,15,1437,27563
20057,2013,6,56,789,7,229,3628
20091,2013,24,200,2857,74,5836,129020
20111,2013,5,134,2622,9,235,3301
20121,2013,6,70,1114,3,179,3544
20131,2013,5,61,741,5,139,1662
20159,2013,4,65,1072,4,92,1296
20173,2013,61,487,7616,68,3919,76919
20177,2013,17,157,2557,30,1453,27544
20209,2013,24,199,3427,26,793,16577
21009,2013,15,119,1612,10,222,3063
21013,2013,10,82,1370,7,328,6007
21019,2013,11,111,2496,7,369,6926
21037,2013,14,114,1675,15,1005,20957
21043,2013,6,46,786,6,172,2582
21045,2013,3,36,982,7,87,1013
21051,2013,6,37,591,6,129,1957
21071,2013,13,86,1431,14,394,6304
21095,2013,10,55,1021,10,302,5100
21099,2013,7,60,834,6,146,1440
21111,2013,95,858,13818,149,6083,139769
21115,2013,4,27,366,3,153,2429
21117,2013,15,128,2110,25,1273,26809
21121,2013,6,36,665,11,262,4756
21127,2013,5,25,436,3,123,1769
21133,2013,7,39,650,4,194,3167
21147,2013,5,26,453,4,129,2405
21159,2013,5,29,428,3,82,1448
21173,2013,8,58,1035,5,177,4084
21207,2013,6,60,846,6,168,3029
21209,2013,5,49,789,5,128,2369
21225,2013,6,38,542,6,80,1184
22005,2013,18,147,2374,20,761,16397
22009,2013,21,141,2167,11,188,3196
22013,2013,7,60,883,3,77,1240
22015,2013,27,240,3262,18,779,14811
22017,2013,50,414,7260,29,1695,33134
22019,2013,50,327,6107,28,1382,23801
22033,2013,76,673,11063,133,3694,73358
22039,2013,11,71,1229,17,161,2850
22045,2013,19,143,2632,22,522,12478
22047,2013,8,55,1157,9,198,3575
22051,2013,66,615,10803,101,3575,78761
22053,2013,9,60,953,6,148,2706
22055,2013,48,355,5831,53,2228,41886
22063,2013,23,323,6335,16,750,12669
22067,2013,6,49,713,3,146,3223
22069,2013,8,64,978,7,242,4540
22071,2013,36,414,6934,145,2589,54862
22073,2013,37,380,5363,20,1193,20338
22079,2013,33,267,3966,16,740,13408
22087,2013,15,149,2613,14,262,4628
22089,2013,9,73,1501,12,260,4965
22091,2013,4,22,359,4,45,675
22093,2013,6,43,763,6,192,4026
22095,2013,9,83,1398,10,198,4366
22097,2013,31,206,3356,27,641,12590
22099,2013,13,79,1458,15,382,8009
22101,2013,14,90,1566,9,399,7890
22103,2013,41,323,5381,43,1889,39445
22105,2013,33,310,4528,21,778,15077
22109,2013,27,183,3401,19,964,19748
22111,2013,6,32,523,4,128,3790
22113,2013,13,87,1487,14,318,6243
22117,2013,15,148,2415,12,268,5286
22119,2013,15,102,1522,7,191,3007
22121,2013,7,48,765,5,182,3252
23001,2013,13,224,3814,20,1007,19197
23005,2013,36,434,7236,71,4337,85177
23007,2013,9,42,584,12,425,7543
23009,2013,13,172,3376,29,801,16286
23013,2013,6,84,1548,16,579,10676
23015,2013,6,46,816,10,450,9334
23017,2013,10,101,1487,13,349,8022
23019,2013,22,283,4955,26,1727,34130
23021,2013,7,46,1147,7,212,4684
23023,2013,4,76,1282,8,341,7032
23025,2013,9,59,1024,10,384,6743
23027,2013,7,81,1742,11,387,8131
24003,2013,37,529,7438,99,4899,125606
24005,2013,74,1090,15546,158,8069,190766
24013,2013,9,101,1472,26,1678,35918
24015,2013,13,111,1626,18,619,12284
24017,2013,13,137,2122,20,1000,26126
24021,2013,18,138,2078,41,2460,57012
24023,2013,5,38,670,6,161,2931
24025,2013,17,195,2823,37,2706,55234
24027,2013,11,106,1479,43,3101,75388
24029,2013,4,51,770,7,240,5489
24031,2013,41,347,5227,205,9954,283968
24035,2013,6,38,625,6,429,8606
24043,2013,22,216,3093,24,1305,24799
24510,2013,77,668,11699,296,4725,108208
25001,2013,23,318,8141,69,3439,85880
25003,2013,18,216,2465,35,2321,55254
25007,2013,8,22,1233,12,269,10037
25009,2013,41,451,7987,171,9515,182344
25011,2013,6,92,1473,22,703,14755
25015,2013,13,93,1771,37,2262,51772
25023,2013,40,497,8714,84,5960,133550
25025,2013,51,415,6473,221,7431,160140
26005,2013,19,161,2217,17,638,11191
26007,2013,5,39,656,10,271,5564
26009,2013,6,22,330,6,174,4087
26015,2013,6,41,584,10,229,4188
26017,2013,18,201,3189,20,631,12483
26021,2013,33,264,4444,35,1137,22107
26025,2013,27,198,3021,24,475,9204
26027,2013,7,60,1166,8,147,3031
26029,2013,6,46,822,8,157,3702
26033,2013,5,55,707,14,282,5311
26035,2013,10,76,1262,11,255,5431
26045,2013,13,98,1654,11,323,6765
26047,2013,9,37,594,17,355,8599
26049,2013,66,478,7490,87,2652,51408
26051,2013,8,78,1408,3,95,1686
26053,2013,4,25,372,3,112,1852
26055,2013,14,124,1417,24,822,16838
26057,2013,7,54,799,9,175,2586
26063,2013,6,40,591,7,193,2948
26065,2013,35,276,5052,48,1187,22590
26067,2013,11,75,1050,9,360,5537
26069,2013,7,42,709,7,196,4171
26075,2013,25,200,3350,18,758,13372
26077,2013,27,260,4271,46,1301,22457
26079,2013,6,47,998,5,205,4057
26081,2013,83,648,9801,100,2799,57855
26087,2013,12,87,1415,10,403,7883
26091,2013,12,111,1932,19,587,10190
26093,2013,8,69,994,22,846,17483
26099,2013,90,758,10833,134,5149,107991
26103,2013,10,96,1513,14,474,8206
26115,2013,11,88,1512,26,734,14108
26117,2013,17,104,1564,11,337,5370
26121,2013,27,229,3595,24,473,9021
26123,2013,9,77,1419,8,246,4286
26125,2013,118,907,14283,244,9348,211138
26137,2013,6,82,1175,6,122,2602
26139,2013,17,139,2005,37,1004,19397
26143,2013,7,32,562,4,115,1949
26145,2013,34,222,3621,35,1108,19098
26147,2013,24,174,2381,30,661,14966
26149,2013,13,93,1603,13,196,3847
26151,2013,11,61,1031,9,285,4946
26159,2013,17,106,1692,17,440,7299
26161,2013,27,188,2907,65,2776,64642
26163,2013,259,2021,31509,455,9296,189085
26165,2013,9,69,989,7,134,2788
27015,2013,6,82,1100,5,465,7891
27035,2013,13,254,5063,15,426,11713
27049,2013,7,71,776,11,279,4847
27057,2013,6,63,1672,4,202,2996
27067,2013,5,78,1167,12,392,7058
27105,2013,3,40,626,8,303,5248
27115,2013,6,24,314,5,179,2830
27119,2013,7,62,926,7,315,5494
27137,2013,19,292,6266,35,1665,35517
27139,2013,3,12,219,16,864,16694
27145,2013,13,331,5703,36,1618,26159
27153,2013,4,38,413,9,197,3038
27171,2013,7,54,772,11,939,16684
28011,2013,13,95,1299,8,195,3860
28023,2013,8,66,979,4,97,1647
28029,2013,10,92,1225,4,66,586
28035,2013,28,349,4407,16,386,6688
28043,2013,10,81,1567,4,151,2744
28047,2013,53,449,7369,17,716,15155
28049,2013,58,554,8294,35,1741,31949
28051,2013,8,61,976,5,68,1166
28059,2013,37,362,4820,18,728,12347
28061,2013,7,61,740,3,70,1095
28067,2013,26,249,3779,10,352,6479
28073,2013,14,126,1658,8,344,5302
28075,2013,22,186,3130,12,371,6663
28081,2013,27,261,3625,16,545,10003
28085,2013,12,101,1566,3,193,3729
28087,2013,19,168,2530,9,363,5964
28091,2013,7,91,1110,5,132,2260
28101,2013,9,64,991,4,111,1994
28107,2013,11,87,1310,3,247,5319
28109,2013,18,162,2436,9,380,6855
28117,2013,10,85,1167,7,174,2523
28121,2013,32,289,4041,15,870,18453
28127,2013,7,72,955,5,127,1948
28133,2013,10,65,1024,6,124,2178
28141,2013,11,50,765,7,145,2252
28147,2013,4,39,429,4,94,1782
28149,2013,12,98,1660,6,292,5474
28151,2013,18,170,2259,12,425,7712
28153,2013,6,59,913,4,156,2705
28155,2013,4,32,520,4,58,1156
29019,2013,11,98,1543,33,1869,32978
29031,2013,12,102,1351,10,405,8119
29037,2013,11,150,3070,11,811,15512
29043,2013,12,90,1629,13,371,5963
29047,2013,18,157,2306,30,2112,44738
29069,2013,10,68,972,13,226,3562
29077,2013,25,220,3350,40,2460,46571
29095,2013,74,961,17813,107,5636,115274
29099,2013,20,150,2186,23,1019,21507
29101,2013,7,49,706,5,203,3422
29127,2013,8,75,1318,6,252,4252
29159,2013,7,62,931,6,213,4521
29165,2013,6,43,478,9,1122,21557
29167,2013,5,39,991,3,122,1938
29183,2013,22,294,5225,44,2514,56201
29187,2013,13,100,1341,13,401,7210
29189,2013,94,965,14120,183,9770,223763
29213,2013,10,86,2041,10,360,6849
29219,2013,5,44,592,6,103,1980
30003,2013,3,23,376,4,85,1860
30013,2013,5,73,981,12,463,9817
30029,2013,8,59,956,17,880,21100
30031,2013,5,41,649,20,1054,23315
30111,2013,8,104,1771,17,800,15873
31001,2013,4,39,520,6,308,5131
31013,2013,4,51,903,4,123,2240
31017,2013,4,63,910,4,59,750
31039,2013,4,62,1069,3,80,1462
31041,2013,3,54,875,6,119,1617
31047,2013,7,69,944,4,101,1732
31053,2013,5,43,691,7,392,7000
31055,2013,31,271,4555,94,6499,121182
31067,2013,4,40,847,4,72,925
31089,2013,6,109,1694,7,141,1799
31109,2013,16,139,1999,47,3529,56185
31111,2013,7,97,1327,9,205,3867
31119,2013,7,78,1171,7,511,8797
31141,2013,5,80,714,6,446,7489
31185,2013,3,22,418,3,113,1841
32003,2013,114,1505,26195,222,13065,333401
32005,2013,5,58,762,5,284,8380
32031,2013,30,360,5912,58,2995,83786
33003,2013,15,92,1526,15,583,14448
33007,2013,8,69,1163,9,260,4698
33009,2013,12,87,1494,30,1432,32274
33017,2013,7,69,1182,20,1763,30747
34001,2013,33,314,4555,88,2046,53554
34003,2013,72,493,7386,268,11218,293694
34005,2013,39,296,4009,69,4278,102741
34007,2013,53,436,6868,159,3885,91518
34011,2013,20,158,2457,40,857,22884
34013,2013,81,672,11944,387,6040,152222
34015,2013,35,279,4125,42,2282,52643
34017,2013,81,452,6454,265,3432,84109
34019,2013,7,153,4947,27,1491,39187
34021,2013,37,377,4549,128,4089,94656
34023,2013,65,555,8393,227,6025,143389
34025,2013,51,441,6493,167,7140,180427
34027,2013,24,183,2856,98,5240,139566
34029,2013,46,454,7410,103,5359,125256
34031,2013,58,503,7946,255,4509,101551
34033,2013,8,56,976,16,424,10291
34035,2013,12,120,1498,81,3778,96565
34037,2013,8,76,917,30,1984,42211
34039,2013,50,464,8901,166,4591,111296
34041,2013,9,64,1042,29,1497,35839
35001,2013,58,575,9602,77,4383,102300
35007,2013,3,17,287,3,99,1899
35009,2013,9,75,1353,3,274,4007
35015,2013,8,64,948,5,514,6328
35025,2013,15,148,2340,7,200,6260
35031,2013,14,121,2389,12,469,9647
35035,2013,7,50,758,8,196,3841
35043,2013,9,81,1373,15,483,9959
35045,2013,22,215,3265,10,780,15212
35049,2013,13,127,2327,27,1846,44532
35061,2013,8,63,1031,7,315,6787
36005,2013,220,1194,19875,1206,6703,119656
36009,2013,12,97,1404,19,624,10252
36011,2013,9,75,1191,13,706,12968
36013,2013,24,195,3149,31,1211,21799
36015,2013,16,131,2072,16,765,14652
36017,2013,13,88,1336,12,304,5718
36019,2013,13,99,1542,22,612,12281
36021,2013,14,101,1828,18,615,14945
36023,2013,8,64,909,7,418,7772
36025,2013,11,59,1028,12,415,7773
36027,2013,28,261,3844,94,3364,75261
36029,2013,125,1157,17928,286,11524,206256
36031,2013,7,49,635,19,408,8229
36033,2013,8,50,899,12,266,5708
36037,2013,9,61,994,9,346,6492
36039,2013,10,61,1008,11,340,6534
36043,2013,8,68,1159,12,268,5258
36045,2013,26,170,3216,30,694,14659
36047,2013,454,2346,40715,2405,14895,295618
36051,2013,13,100,1547,14,738,12545
36053,2013,11,93,1472,14,558,9784
36055,2013,68,671,10418,188,11713,212684
36059,2013,105,660,10017,566,13747,328665
36061,2013,158,1480,29488,1362,19720,487738
36063,2013,30,284,4296,35,2042,37040
36065,2013,35,343,5217,61,1729,33244
36067,2013,53,475,7071,123,6890,119672
36069,2013,13,126,1817,17,1454,26500
36075,2013,15,110,1832,26,856,15253
36079,2013,4,21,357,33,826,19107
36081,2013,327,1648,30168,1566,13161,272598
36083,2013,20,132,1984,36,1408,32161
36085,2013,41,355,4865,229,4047,92541
36087,2013,21,187,3100,97,2538,67323
36091,2013,20,212,3586,27,1635,36502
36099,2013,5,36,531,6,192,3801
36101,2013,13,90,1437,22,1035,18301
36103,2013,110,975,13562,502,15116,365661
36105,2013,12,92,1286,34,735,14988
36109,2013,8,60,1057,21,1345,26281
36111,2013,20,173,3037,52,2050,45055
36113,2013,9,84,1720,27,889,19111
36117,2013,17,129,1802,12,637,12006
36119,2013,60,372,6098,482,11205,266668
36121,2013,6,56,1308,8,394,6796
37001,2013,29,236,3772,31,1047,17477
37003,2013,6,47,663,4,146,2220
37009,2013,7,45,656,4,170,3429
37011,2013,6,47,762,4,219,4102
37013,2013,13,95,1432,11,406,7121
37017,2013,9,63,903,7,175,3188
37019,2013,23,167,2797,19,921,18108
37025,2013,25,212,3292,33,1210,22603
37027,2013,19,161,2525,12,541,8231
37031,2013,14,103,2007,15,637,12054
37035,2013,31,246,3997,30,1177,19294
37037,2013,10,77,1030,14,496,8597
37039,2013,11,80,1256,5,237,3713
37047,2013,17,146,2240,16,438,7003
37049,2013,19,135,2048,15,592,10148
37051,2013,50,547,8668,47,1896,32274
37053,2013,5,30,526,9,197,6567
37055,2013,10,64,1322,15,591,16062
37063,2013,34,404,6377,52,2166,42185
37065,2013,14,92,1820,12,296,4712
37067,2013,53,563,7900,72,2741,49458
37069,2013,9,61,995,7,306,5611
37081,2013,65,673,9298,108,3802,65650
37083,2013,18,167,2343,19,335,5584
37091,2013,10,77,1407,8,226,3947
37093,2013,7,66,883,8,165,2717
37097,2013,28,242,3886,28,1124,21108
37101,2013,24,256,4527,34,1252,22512
37105,2013,13,111,1537,14,528,7650
37107,2013,16,138,2175,15,544,10167
37109,2013,13,98,1767,17,528,10262
37111,2013,10,83,1147,8,318,5568
37125,2013,17,133,2001,20,910,15744
37127,2013,28,243,3701,20,686,11669
37129,2013,25,275,4551,43,2257,39624
37135,2013,7,80,944,19,1381,28216
37141,2013,11,52,1015,10,493,8156
37145,2013,8,74,1123,5,226,3596
37147,2013,37,329,5478,23,1180,20251
37151,2013,21,166,2739,18,575,10084
37153,2013,11,97,1630,14,271,4378
37155,2013,31,295,4241,30,839,12874
37157,2013,23,176,2568,21,473,7395
37159,2013,29,233,3779,22,732,13604
37163,2013,15,151,3334,10,389,6524
37165,2013,12,92,1434,6,184,2867
37171,2013,21,184,2974,19,535,8941
37173,2013,6,39,564,3,155,2584
37179,2013,21,179,2844,31,1372,24119
37181,2013,14,174,2607,10,325,5664
37183,2013,77,816,12614,187,9059,166896
37189,2013,7,117,1774,12,574,8862
37191,2013,25,216,3290,24,686,13593
37193,2013,13,124,1638,13,367,5699
37195,2013,20,189,2815,18,518,7901
38017,2013,9,310,5994,23,1320,20417
38059,2013,3,20,338,6,220,3700
38079,2013,4,54,487,6,152,2178
38101,2013,4,79,1375,10,577,9841
39001,2013,9,58,1028,4,112,1691
39003,2013,22,169,2777,18,589,9322
39005,2013,7,51,796,13,367,6760
39007,2013,23,149,2491,17,518,10152
39009,2013,12,91,1623,12,461,9784
39011,2013,6,61,775,7,352,6116
39015,2013,12,93,1734,8,356,7522
39017,2013,38,321,5396,48,2099,47175
39019,2013,7,80,1396,5,103,1471
39023,2013,22,142,2625,18,790,17340
39027,2013,10,66,1233,10,355,8034
39029,2013,20,146,2431,17,563,10095
39033,2013,7,50,740,7,181,3748
39035,2013,167,1462,23388,306,9289,201792
39037,2013,8,59,918,11,395,6975
39043,2013,10,93,1377,11,328,7067
39051,2013,8,74,1198,7,292,5008
39057,2013,16,161,2152,15,1095,23995
39059,2013,9,63,1104,12,245,3941
39061,2013,85,842,13294,172,7074,157160
39063,2013,7,64,906,11,436,7822
39069,2013,4,14,356,4,117,1942
39071,2013,11,72,1363,8,260,5317
39075,2013,5,19,303,12,420,6695
39077,2013,11,82,1376,11,314,4813
39079,2013,8,63,1193,9,273,4958
39081,2013,15,115,2193,17,538,9520
39085,2013,26,219,3741,42,2031,43060
39087,2013,9,62,1060,11,349,5673
39089,2013,20,144,2761,23,1233,26912
39091,2013,8,75,1237,11,251,4720
39093,2013,44,389,6127,52,2014,39956
39099,2013,41,331,5513,45,1989,34990
39107,2013,5,47,635,7,248,3727
39109,2013,15,109,1655,10,498,10832
39113,2013,77,633,10432,81,3681,85014
39119,2013,15,114,1971,19,551,10197
39123,2013,6,26,481,11,346,7463
39133,2013,20,153,2449,17,860,18649
39137,2013,6,34,516,4,97,1191
39139,2013,20,173,3124,24,799,17090
39141,2013,11,101,1746,12,428,8774
39143,2013,12,85,1364,12,436,8077
39145,2013,20,136,2481,11,482,10306
39149,2013,7,41,841,7,342,7795
39151,2013,54,464,7545,66,2907,60707
39153,2013,59,559,8935,87,5294,106206
39155,2013,43,362,6246,45,1499,27929
39157,2013,18,146,2549,17,769,15297
39161,2013,4,63,1068,5,124,1703
39165,2013,14,87,1622,31,1782,39365
39167,2013,13,94,1906,13,517,10292
39169,2013,19,228,3640,27,847,11967
39173,2013,19,179,3192,17,691,13931
40019,2013,18,153,2705,11,231,4444
40027,2013,25,213,3378,47,1652,35176
40031,2013,19,167,2899,11,291,5220
