GeoID,Year,D_Etab,D_Emp,D_Pay,G_Etab,G_Emp,G_Pay,Pop,FD_num,FD_pct,D_Cap,G_Cap
36121,2015,5,54,1505,8,343,6914,41004,9631,22.85,8200,5125
37001,2015,33,299,4459,28,1073,19330,157857,34642,22.92,4783,5637
37003,2015,7,56,759,6,234,2883,37304,2429,6.53,5329,6217
37009,2015,7,52,705,4,186,3171,26900,1432,5.25,3842,6725
37011,2015,7,36,770,4,276,4562,17592,116,0.65,2513,4398
37013,2015,13,106,1581,10,436,7745,47543,4947,10.36,3657,4754
37017,2015,9,65,907,7,215,2536,34266,2281,6.48,3807,4895
37019,2015,24,183,3012,21,1125,21661,122622,16701,15.55,5109,5839
37021,2015,32,323,5368,59,5047,114310,252808,51501,21.61,7900,4284
37023,2015,22,183,2533,18,659,12206,88704,26886,29.57,4032,4928
37025,2015,26,231,3676,35,1377,30067,196508,40937,23.0,7558,5614
37027,2015,20,143,2155,11,563,9652,81282,29875,35.98,4064,7389
37031,2015,14,125,2024,14,885,15667,68863,16740,25.18,4918,4918
37035,2015,30,270,4166,33,1430,23742,155593,33137,21.47,5186,4714
37037,2015,11,86,1154,13,545,9616,70770,3077,4.85,6433,5443
37039,2015,11,80,1128,4,271,4048,27137,2071,7.54,2467,6784
37045,2015,29,232,3480,18,878,14764,96924,16369,16.69,3342,5384
37047,2015,19,151,2385,15,490,7716,56927,2548,4.39,2996,3795
37049,2015,23,189,2798,14,740,13667,103427,29016,28.03,4496,7387
37051,2015,56,595,9037,51,2023,38635,325581,96360,30.17,5813,6383
37053,2015,5,28,541,11,222,7060,25231,3093,13.14,5046,2293
37055,2015,12,86,1918,17,606,18382,35586,10375,30.59,2965,2093
37057,2015,30,326,4832,34,974,19513,164196,26968,16.56,5473,4829
37061,2015,17,111,1970,12,419,7265,58670,1137,1.94,3451,4889
37063,2015,35,444,6659,49,2539,50906,300573,69240,25.88,8587,6134
37065,2015,14,144,2016,12,343,5653,53831,7339,12.98,3845,4485
37067,2015,53,584,8480,79,3224,62649,368019,128304,36.59,6943,4658
37071,2015,39,342,5533,33,1398,25224,213366,58304,28.29,5470,6465
37081,2015,73,742,11046,112,4300,81509,517548,98823,20.23,7089,4620
37083,2015,17,181,2404,20,388,6561,52323,9040,16.53,3077,2616
37085,2015,21,192,3044,19,951,14410,128124,10042,8.76,6101,6743
37087,2015,12,86,1362,11,688,11117,59899,12745,21.59,4991,5445
37089,2015,12,98,1563,22,1572,25943,112327,23181,21.72,9360,5105
37091,2015,10,93,1558,7,259,4081,24108,2499,10.13,2410,3444
37093,2015,9,77,1057,6,170,2517,52841,9916,21.12,5871,8806
37097,2015,30,268,4324,30,1322,23365,169992,24361,15.28,5666,5666
37099,2015,7,63,1011,6,434,7527,41327,7267,18.04,5903,6887
37101,2015,25,254,5489,37,1485,25751,185733,8700,5.15,7429,5019
37105,2015,15,146,2148,15,558,8411,59438,8545,14.77,3962,3962
37107,2015,17,162,2396,14,603,10876,58041,7585,12.75,3414,4145
37109,2015,16,109,1963,15,675,12402,80574,11164,14.26,5035,5371
37111,2015,14,114,1618,10,342,5521,44963,1926,4.28,3211,4496
37113,2015,6,55,757,9,335,7539,34150,2214,6.53,5691,3794
37119,2015,113,1439,45254,210,9912,211570,1033466,167999,18.27,9145,4921
37123,2015,7,32,616,6,151,2107,27508,469,1.69,3929,4584
37125,2015,17,130,2036,20,977,17582,94436,17936,20.32,5555,4721
37127,2015,29,240,3797,24,743,13762,93919,13818,14.42,3238,3913
37129,2015,31,335,5167,48,2495,47120,219868,61146,30.17,7092,4580
37133,2015,27,260,4123,21,1014,17691,187033,53953,30.35,6927,8906
37141,2015,12,67,1227,12,662,12236,57680,3483,6.67,4806,4806
37145,2015,7,83,1167,5,235,3929,39198,4049,10.26,5599,7839
37147,2015,40,400,5832,27,1556,26860,176182,15523,9.23,4404,6525
37151,2015,26,198,3160,21,679,11343,142553,27288,19.25,5482,6788
37153,2015,15,110,1834,11,292,4539,45436,6128,13.14,3029,4130
37155,2015,36,348,5646,31,1121,17830,134292,12545,9.35,3730,4332
37157,2015,23,170,2450,19,500,8052,91675,19546,20.87,3985,4825
37159,2015,28,233,3720,20,802,15759,139021,34164,24.68,4965,6951
37161,2015,20,183,2816,13,505,8629,66462,14562,21.47,3323,5112
37163,2015,15,164,3370,10,390,7121,63568,2715,4.28,4237,6356
37165,2015,12,98,1537,6,184,3278,35418,5868,16.23,2951,5903
37167,2015,15,108,1648,14,467,8461,60586,3376,5.57,4039,4327
37169,2015,7,44,690,6,331,5205,46372,8299,17.51,6624,7728
37171,2015,25,217,3439,16,609,9566,72548,5700,7.74,2901,4534
37173,2015,6,47,655,3,149,2493,14428,214,1.53,2404,4809
37179,2015,23,201,3196,36,1403,27992,222384,31579,15.69,9668,6177
37181,2015,17,197,2842,11,372,7103,44351,4474,9.85,2608,4031
37183,2015,94,1126,15998,189,10422,210972,1021974,170431,18.92,10872,5407
37189,2015,10,187,2981,9,585,9783,53024,3418,6.69,5302,5891
37191,2015,28,227,3685,28,883,17937,124319,22451,18.31,4439,4439
37193,2015,13,102,1636,12,435,6450,68519,7782,11.22,5270,5709
37195,2015,24,263,3214,20,546,9907,81686,2978,3.67,3403,4084
37197,2015,12,78,1226,7,218,3609,37563,730,1.9,3130,5366
38015,2015,6,123,2409,10,656,15751,93104,17841,21.94,15517,9310
38017,2015,7,249,5276,28,1515,27903,171524,20905,13.96,24503,6125
38021,2015,3,37,313,4,57,673,5108,673,12.73,1702,1277
38055,2015,3,9,138,3,68,1217,9729,4944,55.17,3243,3243
38061,2015,4,75,1034,5,126,2894,10307,1007,13.12,2576,2061
38079,2015,3,41,552,5,134,1997,14662,1302,9.34,4887,2932
38101,2015,4,71,1350,8,494,8735,71379,20557,33.33,17844,8922
39001,2015,11,78,1223,3,82,1444,28016,2026,7.1,2546,9338
39003,2015,22,176,2814,13,513,7805,104210,19335,18.18,4736,8016
39007,2015,26,185,2795,15,525,10493,98544,20657,20.35,3790,6569
39009,2015,13,92,1696,11,450,10008,65699,14901,23.01,5053,5972
39011,2015,6,51,612,6,386,6522,45847,2300,5.0,7641,7641
39013,2015,16,168,3333,18,672,14342,69039,10006,14.21,4314,3835
39015,2015,12,73,1336,7,362,7523,43825,3237,7.22,3652,6260
39017,2015,41,429,6062,45,2438,56600,375459,125412,34.07,9157,8343
39019,2015,8,99,1599,4,119,1591,27790,1704,5.91,3473,6947
39021,2015,5,26,491,9,189,3637,38998,627,1.56,7799,4333
39023,2015,23,189,3191,20,789,17822,135815,33638,24.32,5905,6790
39025,2015,24,177,2828,28,1562,33693,201791,78008,39.53,8407,7206
39027,2015,12,88,1714,8,341,8073,41852,7473,17.78,3487,5231
39029,2015,23,162,2510,16,584,10144,104683,21395,19.84,4551,6542
39031,2015,7,139,1566,8,226,3628,36587,6861,18.59,5226,4573
39033,2015,9,58,928,7,221,4517,42330,10126,23.13,4703,6047
39035,2015,173,1718,26226,283,9422,205630,1255025,250036,19.53,7254,4434
39037,2015,11,144,1701,11,402,7238,52100,3131,5.91,4736,4736
39039,2015,7,62,1021,5,228,3960,38349,5001,12.81,5478,7669
39041,2015,10,129,1886,18,1544,35118,192884,46412,26.64,19288,10715
39043,2015,12,91,1688,12,362,7406,75471,21523,27.92,6289,6289
39045,2015,16,164,2710,14,954,22205,151326,30776,21.06,9457,10809
39049,2015,135,1769,29019,258,9952,234195,1250269,274663,23.61,9261,4846
39051,2015,8,69,921,7,304,4962,42477,6459,15.13,5309,6068
39053,2015,10,168,1978,5,118,1791,30110,3690,11.93,3011,6022
39055,2015,7,61,1464,13,960,21010,94095,18310,19.61,13442,7238
39057,2015,17,192,2924,17,1230,27477,164036,47232,29.23,9649,9649
39059,2015,10,71,1199,12,236,4431,39269,6255,15.6,3926,3272
39061,2015,90,959,15106,168,7124,162281,807748,236683,29.5,8974,4808
39063,2015,8,72,1100,11,449,8585,75734,12033,16.09,9466,6884
39065,2015,5,34,463,5,146,3057,31632,3035,9.47,6326,6326
39067,2015,5,39,589,5,72,978,15424,381,2.4,3084,3084
39071,2015,12,83,1287,8,256,5344,43018,2456,5.64,3584,5377
39075,2015,6,38,545,17,442,9586,43939,876,2.07,7323,2584
39077,2015,12,88,1487,10,359,5118,58366,7390,12.39,4863,5836
39079,2015,9,70,1429,9,260,4975,32546,1428,4.3,3616,3616
39081,2015,15,136,2362,17,521,10120,67327,15086,21.64,4488,3960
39085,2015,30,256,4214,40,1932,42420,229262,78511,34.13,7642,5731
39089,2015,24,248,4465,21,1229,27468,170759,34314,20.61,7114,8131
39091,2015,9,73,1267,12,290,5844,45348,3676,8.02,5038,3779
39093,2015,47,446,6465,52,1951,40547,305213,81349,26.99,6493,5869
39095,2015,67,1172,17365,72,3111,69780,433496,72292,16.36,6470,6020
39099,2015,47,351,6576,39,1870,34298,231767,63369,26.53,4931,5942
39101,2015,12,199,2566,12,349,8325,65232,22123,33.27,5436,5436
39103,2015,17,140,2241,22,1619,28257,176334,42335,24.57,10372,8015
39107,2015,7,53,836,7,263,3818,40947,1408,3.45,5849,5849
39109,2015,17,140,2268,11,545,11017,104197,14210,13.86,6129,9472
39113,2015,86,805,12506,84,3800,90328,531567,142426,26.61,6181,6328
39119,2015,18,149,2331,15,494,10193,86305,16745,19.45,4794,5753
39121,2015,3,20,418,3,23,361,14325,3788,25.87,4775,4775
39123,2015,8,36,743,8,293,7319,40859,11157,26.93,5107,5107
39129,2015,7,179,1946,8,291,6217,56971,7597,13.64,8138,7121
39133,2015,21,181,2676,19,850,18561,162042,42910,26.58,7716,8528
39139,2015,27,195,3531,22,762,16766,121581,31594,25.38,4503,5526
39141,2015,15,119,2243,11,416,8585,77162,10704,13.71,5144,7014
39143,2015,14,179,2189,12,451,8470,59518,6092,10.0,4251,4959
39145,2015,19,164,2932,11,483,10444,76752,14241,17.91,4039,6977
39147,2015,8,165,1764,11,379,7544,55579,7976,14.06,6947,5052
39149,2015,8,59,1049,7,445,8022,48917,8220,16.63,6114,6988
39151,2015,60,521,8729,61,2872,60392,374865,108254,28.82,6247,6145
39153,2015,70,688,11027,90,5276,105588,541316,165395,30.53,7733,6014
39155,2015,46,366,6341,45,1457,28368,203631,45541,21.65,4426,4525
39157,2015,21,243,3850,17,764,13469,92702,17961,19.4,4414,5453
39159,2015,6,57,863,4,153,3671,54315,11123,21.27,9052,13578
39165,2015,14,142,2375,28,1723,39637,224439,75605,35.55,16031,8015
39167,2015,12,99,1863,13,487,10220,61071,5779,9.35,5089,4697
39169,2015,20,262,4087,29,876,13076,116108,18588,16.23,5805,4003
39171,2015,8,62,883,7,171,2621,37077,5340,14.19,4634,5296
39173,2015,19,163,2565,17,606,12519,129606,41776,33.29,6821,7623
40009,2015,6,66,1292,4,147,3006,23628,2643,11.95,3938,5907
40011,2015,4,38,342,3,34,609,9788,6729,56.34,2447,3262
40013,2015,12,91,1446,3,120,2002,44987,8293,19.55,3748,14995
40017,2015,12,83,1443,13,276,6921,133283,26958,23.33,11106,10252
40019,2015,19,161,2908,10,196,3815,48666,4759,10.01,2561,4866
40021,2015,14,128,1948,8,199,3250,48369,10475,22.29,3454,6046
40027,2015,30,263,4293,51,2024,47081,274213,48391,18.92,9140,5376
40031,2015,21,180,3071,15,318,5044,124196,40133,32.34,5914,8279
40037,2015,13,113,1899,6,379,4243,70975,14638,20.92,5459,11829
40047,2015,11,151,2485,13,613,11807,63360,10122,16.71,5760,4873
40051,2015,7,62,1183,6,185,2601,54556,6855,13.08,7793,9092
40071,2015,10,100,1770,9,223,4025,45309,14104,30.29,4530,5034
40079,2015,18,135,2110,7,172,2674,49721,7757,15.4,2762,7103
40089,2015,7,49,1092,9,241,5045,33039,5508,16.62,4719,3671
40095,2015,5,40,798,4,63,1030,16228,3885,24.53,3245,4057
40097,2015,10,65,1015,6,313,4121,40810,4347,10.54,4081,6801
40101,2015,19,152,2352,13,300,5794,69591,10088,14.21,3662,5353
40109,2015,113,937,15584,190,5358,136779,775949,150328,20.92,6866,4083
40111,2015,9,68,1113,6,141,2447,39174,9047,22.58,4352,6529
40119,2015,12,154,2559,6,217,3614,80633,16690,21.58,6719,13438
40121,2015,16,128,2117,5,135,2862,44528,19057,41.58,2783,8905
40123,2015,9,55,1028,7,94,1499,38268,8227,21.94,4252,5466
40133,2015,6,37,611,6,104,1663,25486,1914,7.51,4247,4247
40137,2015,12,67,1225,7,177,3257,44648,6775,15.04,3720,6378
40139,2015,4,29,469,4,75,930,21365,7447,36.08,5341,5341
40143,2015,86,819,13251,93,5175,104079,638558,145919,24.18,7425,6866
40147,2015,11,104,1843,6,202,4456,52145,16509,32.39,4740,8690
41001,2015,4,41,722,6,195,3464,15963,7253,44.96,3990,2660
41005,2015,23,317,4673,65,3582,97576,401150,52466,13.95,17441,6171
41007,2015,4,39,576,15,330,8723,37795,6399,17.28,9448,2519
41009,2015,4,21,306,8,217,5104,49565,7245,14.68,12391,6195
41011,2015,6,136,1929,18,546,13494,63043,7126,11.3,10507,3502
41017,2015,11,174,3003,37,1578,40273,174942,24606,15.6,15903,4728
41019,2015,8,76,1229,26,739,16200,107525,27254,25.31,13440,4135
41029,2015,13,230,3999,37,1792,44092,213534,38777,19.08,16425,5771
41033,2015,4,71,1019,17,704,18095,84742,16478,19.92,21185,4984
41035,2015,7,102,1889,17,576,11404,65908,24263,36.55,9415,3876
41039,2015,16,241,3674,63,3312,79416,362600,63272,17.99,22662,5755
41041,2015,4,47,647,15,505,12830,46936,7837,17.02,11734,3129
41043,2015,8,120,2281,18,672,14521,120444,25681,22.01,15055,6691
41047,2015,12,204,3115,43,2009,48947,329947,45616,14.47,27495,7673
41051,2015,42,514,8004,165,6932,181183,789125,67239,9.14,18788,4782
41059,2015,5,107,1902,12,398,9754,76290,23442,30.89,15258,6357
41065,2015,3,59,1102,8,233,5426,25753,10370,41.13,8584,3219
41067,2015,20,271,3820,89,5148,132232,572759,59769,11.28,28637,6435
42003,2015,166,1465,22276,220,12854,280066,1229298,312479,25.54,7405,5587
42005,2015,12,119,1898,10,320,5019,66953,5494,7.97,5579,6695
42007,2015,28,249,4009,27,992,19357,168908,62536,36.67,6032,6255
42009,2015,13,78,1206,13,428,7531,48522,3410,6.85,3732,3732
42011,2015,45,400,6023,79,3610,65213,414635,66148,16.08,9214,5248
42013,2015,28,298,4280,18,1222,25861,125506,30042,23.64,4482,6972
42015,2015,13,78,1147,15,388,7420,61329,6258,9.99,4717,4088
42017,2015,48,552,6878,96,8025,156514,626821,188962,30.22,13058,6529
42019,2015,26,295,5583,31,1594,29811,186441,35421,19.26,7170,6014
42021,2015,36,278,4690,32,1032,20767,136194,36953,25.72,3783,4256
42025,2015,14,134,2363,11,433,8077,63936,7213,11.05,4566,5812
42027,2015,11,95,1569,17,1523,27840,160491,24826,16.12,14590,9440
42029,2015,35,364,5645,72,6054,117381,515253,198074,39.7,14721,7156
42031,2015,8,69,1161,9,222,4610,38831,2153,5.38,4853,4314
42033,2015,20,146,2615,19,533,9891,80967,11299,13.84,4048,4261
42035,2015,9,67,970,6,288,4831,39359,6905,17.6,4373,6559
42037,2015,12,98,1597,10,787,12243,66586,6681,9.93,5548,6658
42039,2015,16,125,1937,24,493,8398,86638,10527,11.86,5414,3609
42041,2015,24,221,3156,38,3729,65919,246513,52826,22.44,10271,6487
42043,2015,33,337,5479,61,3110,54576,272904,85828,32.01,8269,4473
42045,2015,58,567,7661,135,5763,117037,563321,88622,15.85,9712,4172
42047,2015,6,37,560,7,181,2663,30879,3612,11.31,5146,4411
42049,2015,46,352,5763,40,2318,45853,278052,75117,26.77,6044,6951
42051,2015,28,295,5351,29,1023,18792,133704,27001,19.77,4775,4610
42055,2015,26,210,3299,32,1539,27905,153295,26305,17.58,5895,4790
42059,2015,8,59,1067,10,431,9992,37438,6322,16.34,4679,3743
42061,2015,12,84,1220,4,319,5672,45721,931,2.03,3810,11430
42063,2015,13,115,1893,9,564,8790,86977,17519,19.71,6690,9664
42065,2015,9,62,914,8,312,5054,44410,2008,4.44,4934,5551
42067,2015,6,33,507,5,213,3666,24732,4489,18.22,4122,4946
42069,2015,38,279,4357,45,2831,51373,212175,27069,12.62,5583,4715
42071,2015,52,673,11485,106,7450,125716,536349,121279,23.35,10314,5059
42073,2015,20,185,3024,14,589,11425,88036,24199,26.56,4401,6288
42075,2015,13,126,2038,31,1519,27789,137729,19711,14.76,10594,4442
42077,2015,33,339,5741,85,4850,89980,360852,87228,24.96,10934,4245
42079,2015,53,441,7202,61,3535,58278,317812,50063,15.6,5996,5210
42081,2015,18,136,2017,20,1689,29231,115829,21593,18.6,6434,5791
42083,2015,10,80,1236,12,329,6219,42416,1676,3.86,4241,3534
42085,2015,22,186,2777,15,704,13342,113992,16913,14.5,5181,7599
42087,2015,9,69,1051,13,429,8168,46481,2398,5.14,5164,3575
42089,2015,23,220,3493,18,1856,35994,166499,49943,29.41,7239,9249
42091,2015,54,634,8958,145,11339,233518,818363,227361,28.42,15154,5643
42099,2015,8,43,668,8,435,7185,45679,5821,12.66,5709,5709
42101,2015,213,1760,24960,669,11476,245014,1564964,18434,1.21,7347,2339
42107,2015,21,177,3021,30,1276,21748,144321,11846,7.99,6872,4810
42109,2015,11,130,1810,10,457,8299,40599,2744,6.91,3690,4059
42111,2015,26,127,2026,18,410,6454,75649,12451,16.02,2909,4202
42113,2015,4,25,313,3,63,597,6292,1987,30.91,1573,2097
42115,2015,9,56,990,8,244,4572,41448,2173,5.01,4605,5181
42117,2015,10,98,1448,9,274,4396,41633,4409,10.5,4163,4625
42121,2015,11,89,1637,10,284,4931,53101,5015,9.12,4827,5310
42125,2015,26,185,3072,26,1424,27794,208268,58315,28.06,8010,8010
42127,2015,11,61,945,11,606,9799,51091,1982,3.75,4644,4644
42129,2015,55,460,8105,54,2677,57982,357699,118357,32.41,6503,6624
42133,2015,49,475,7561,66,4326,75803,441929,105961,24.36,9018,6695
44001,2015,5,61,1238,7,415,8443,49265,25479,51.09,9853,7037
44003,2015,22,288,5471,22,1664,40977,164618,46715,28.11,7482,7482
44005,2015,10,105,1734,16,787,19302,82916,25293,30.51,8291,5182
44007,2015,65,695,13308,138,5384,123164,632488,96381,15.38,9730,4583
44009,2015,15,180,4293,29,1608,37721,126320,40966,32.26,8421,4355
45001,2015,5,54,559,5,178,2584,24971,281,1.11,4994,4994
45003,2015,41,353,5515,29,1349,27522,166111,35443,22.14,4051,5727
45007,2015,46,368,5732,36,1811,33458,194532,51914,27.74,4228,5403
45009,2015,8,67,939,4,118,2486,14631,4629,28.95,1828,3657
45013,2015,25,253,3908,27,1794,40998,179782,52289,32.23,7191,6658
45015,2015,26,226,3524,21,1260,26457,202776,42839,24.09,7799,9656
45019,2015,59,565,8814,90,4355,93724,389291,67780,19.35,6598,4325
45021,2015,12,96,1590,10,358,5763,56493,7921,14.31,4707,5649
45023,2015,9,60,938,8,206,3653,32285,5545,16.73,3587,4035
45025,2015,13,105,1545,10,310,4872,46036,6210,13.29,3541,4603
45027,2015,11,63,1139,5,306,3327,33803,1767,5.05,3073,6760
45029,2015,10,93,1305,9,270,5082,37740,9368,24.09,3774,4193
45031,2015,23,199,3096,12,597,9706,67534,11249,16.38,2936,5627
45033,2015,11,92,1401,6,186,3265,31235,3866,12.06,2839,5205
45035,2015,20,179,2844,18,1289,27569,152536,26155,19.15,7626,8474
45041,2015,34,344,5150,33,1040,18399,138807,30266,22.11,4082,4206
45043,2015,14,102,1687,17,948,18449,61243,12375,20.57,4374,3602
45045,2015,90,735,11857,87,4537,93409,490661,163542,36.24,5451,5639
45047,2015,18,175,2664,16,646,12223,69902,12231,17.56,3883,4368
45049,2015,11,72,1103,6,149,2679,20056,3680,17.45,1823,3342
45051,2015,85,659,10969,59,3066,65886,309871,38348,14.24,3645,5252
45055,2015,13,109,1737,7,486,6437,63521,10634,17.24,4886,9074
45057,2015,15,123,2156,18,600,12187,86026,15583,20.33,5735,4779
45059,2015,18,160,2211,10,377,6342,66545,14406,21.65,3696,6654
45063,2015,53,395,6690,41,2156,43156,281555,63722,24.29,5312,6867
45067,2015,13,90,1357,8,197,3229,31729,2914,8.81,2440,3966
45069,2015,9,57,942,6,167,2678,27541,4578,15.82,3060,4590
45071,2015,8,48,765,5,198,3537,37896,8906,23.74,4737,7579
45073,2015,17,129,2066,19,698,11462,75744,10586,14.25,4455,3986
45075,2015,35,326,4843,15,553,10940,88869,11273,12.19,2539,5924
45077,2015,27,189,2826,14,1194,21797,121493,33388,28.0,4499,8678
45079,2015,63,635,9790,61,3200,64165,406842,102671,26.7,6457,6669
45083,2015,75,587,9234,44,2489,47308,297088,89659,31.54,3961,6752
45085,2015,29,234,3797,20,1068,14193,107382,27188,25.3,3702,5369
45089,2015,9,90,1242,9,270,4775,32573,2456,7.13,3619,3619
45091,2015,41,330,5065,38,1943,40031,251021,49945,22.09,6122,6605
46019,2015,3,40,1033,3,88,1836,10263,2435,24.08,3421,3421
46023,2015,5,25,619,4,144,1932,9374,916,10.04,1874,2343
46051,2015,3,31,770,3,97,1183,7111,1311,17.82,2370,2370
46081,2015,3,43,458,5,186,4044,24886,3861,16.02,8295,4977
46083,2015,5,32,432,7,417,6751,52826,4049,9.03,10565,7546
46093,2015,4,42,1072,5,143,2305,27048,8632,33.94,6762,5409
46099,2015,19,191,3247,26,2647,50720,185285,31297,18.47,9751,7126
46103,2015,12,144,2863,18,653,14055,108561,28975,28.7,9046,6031
46129,2015,3,46,955,3,102,1444,5520,1560,28.69,1840,1840
47001,2015,12,112,1788,11,614,11240,75698,22423,29.85,6308,6881
47003,2015,9,84,1311,8,171,3935,46940,6178,13.71,5215,5867
47005,2015,5,32,462,5,65,981,16107,2221,13.47,3221,3221
47009,2015,19,155,2578,15,731,14423,127142,42345,34.42,6691,8476
47011,2015,16,130,2146,16,509,12625,103907,29457,29.77,6494,6494
47013,2015,10,78,1228,8,255,3943,39728,7791,19.13,3972,4966
47019,2015,11,96,1610,10,361,5523,56430,23716,41.3,5130,5643
47023,2015,5,40,519,4,97,1473,17413,2224,12.98,3482,4353
47031,2015,14,110,1853,10,302,5392,54279,9076,17.19,3877,5427
47035,2015,15,120,1908,9,451,8984,58278,10758,19.19,3885,6475
47037,2015,96,898,14594,132,5438,130590,678323,137326,21.91,7065,5138
47043,2015,13,98,1644,9,443,8272,51461,6387,12.86,3958,5717
47045,2015,11,91,1367,8,259,4165,37878,12712,33.16,3443,4734
47047,2015,7,41,635,4,172,3355,39220,2233,5.81,5602,9805
47051,2015,9,65,988,7,176,3084,41514,8151,19.85,4612,5930
47053,2015,16,123,1592,15,326,4642,49442,6041,12.16,3090,3296
47055,2015,12,97,1452,6,97,1843,29079,3490,11.84,2423,4846
47059,2015,16,124,2018,13,635,9202,68551,6490,9.43,4284,5273
47061,2015,8,47,810,5,76,1898,13456,135,0.99,1682,2691
47063,2015,14,111,1989,12,803,11788,63414,27609,44.14,4529,5284
47065,2015,64,546,8863,76,2700,65693,353604,138477,41.16,5525,4652
47069,2015,10,73,1023,8,125,1963,25732,7469,27.41,2573,3216
47071,2015,8,66,969,7,175,3371,25718,3650,14.02,3214,3674
47073,2015,8,55,991,8,421,6971,56443,11434,20.12,7055,7055
47077,2015,9,60,1052,4,115,2024,27984,3524,12.69,3109,6996
47079,2015,9,138,1459,4,119,2097,32205,6160,19.05,3578,8051
47091,2015,5,36,560,4,119,1720,17821,2276,12.47,3564,4455
47093,2015,56,507,8924,71,4578,93765,451444,157839,36.52,8061,6358
47099,2015,15,117,1686,8,209,4039,42531,3120,7.45,2835,5316
47105,2015,10,81,1340,9,396,6317,50978,14632,30.13,5097,5664
47107,2015,15,104,1577,6,287,5021,52636,6824,13.06,3509,8772
47109,2015,8,52,779,4,60,792,25997,2568,9.85,3249,6499
47111,2015,4,32,464,5,102,1795,23108,750,3.37,5777,4621
47113,2015,31,302,4159,13,592,12222,97609,23243,23.65,3148,7508
47115,2015,9,61,1127,3,128,1835,28462,2879,10.2,3162,9487
47119,2015,25,174,2604,15,682,15298,87735,15063,18.61,3509,5849
47123,2015,11,66,1048,10,410,7122,45677,1919,4.31,4152,4567
47125,2015,34,359,5200,22,816,20603,193294,57591,33.42,5685,8786
47133,2015,5,41,737,6,110,2068,22156,295,1.33,4431,3692
47139,2015,8,53,863,4,82,1160,16744,49,0.29,2093,4186
47141,2015,17,150,2413,17,452,8649,74974,14568,20.14,4410,4410
47143,2015,7,55,769,7,194,3907,32392,3162,9.94,4627,4627
47145,2015,11,77,1279,6,348,7194,52726,13942,25.73,4793,8787
47147,2015,12,71,1429,8,299,7415,68452,4541,6.85,5704,8556
47149,2015,46,413,6344,32,2094,46814,298423,65080,24.78,6487,9325
47155,2015,26,193,3867,22,1209,24024,95661,11385,12.67,3679,4348
47157,2015,174,1718,26102,169,6675,148229,936131,273256,29.46,5380,5539
47163,2015,31,242,4320,21,1428,23846,156661,52032,33.18,5053,7460
47165,2015,27,291,4487,20,1206,26675,175866,47995,29.88,6513,8793
47167,2015,14,84,1285,8,365,7337,61605,11339,18.56,4400,7700
47177,2015,14,143,1958,6,186,3911,40338,3313,8.32,2881,6723
47179,2015,23,159,2755,20,1398,24211,126357,26994,21.95,5493,6317
47185,2015,8,55,771,5,103,2040,26495,2475,9.58,3311,5299
47187,2015,14,124,1810,29,2001,49301,211674,45309,24.73,15119,7299
47189,2015,20,179,2971,20,872,20930,128772,25367,22.25,6438,6438
48015,2015,7,39,681,5,135,2410,29548,3256,11.46,4221,5909
48027,2015,57,409,6723,30,1809,39741,334812,103121,33.24,5873,11160
48029,2015,186,1646,27957,170,15442,338994,1895482,451602,26.34,10190,11149
48037,2015,26,161,2900,17,693,11936,93503,20114,21.73,3596,5500
48039,2015,39,291,5183,28,2512,51716,345661,69647,22.24,8863,12345
48041,2015,20,175,2694,18,1893,34341,215867,52558,26.97,10793,11992
48043,2015,4,30,535,5,136,2741,9099,2642,28.62,2274,1819
48049,2015,11,69,1166,7,175,4929,37981,13832,36.3,3452,5425
48061,2015,63,478,7475,39,2525,56256,419893,100015,24.62,6664,10766
48071,2015,8,49,1362,5,130,2393,38768,6742,19.21,4846,7753
48083,2015,5,32,247,3,94,1660,8333,1746,19.63,1666,2777
48085,2015,51,476,7961,103,8265,185222,913079,99231,12.68,17903,8864
48097,2015,8,102,1481,4,219,5168,39110,2805,7.3,4888,9777
48113,2015,283,2656,44910,400,20829,494146,2545775,393661,16.62,8995,6364
48121,2015,52,510,7902,73,4492,100788,778491,123080,18.57,14970,10664
48135,2015,26,204,4441,16,1274,33150,159689,28118,20.5,6141,9980
48139,2015,21,146,2345,15,742,15789,163474,35502,23.73,7784,10898
48141,2015,145,1287,20247,121,4823,96734,833783,143527,17.93,5750,6890
48157,2015,45,383,6515,96,5655,121087,713849,148760,25.41,15863,7435
48167,2015,42,339,5377,48,2622,58367,321538,90964,31.23,7655,6698
48181,2015,27,230,3952,13,557,10201,125537,23579,19.51,4649,9656
48183,2015,31,237,4170,16,1008,20630,123827,27060,22.23,3994,7739
48185,2015,6,38,565,3,164,4631,27418,10651,40.04,4569,9139
48199,2015,12,65,1168,7,292,5660,55804,15880,29.07,4650,7972
48201,2015,410,3801,65722,762,37544,799118,4533341,740267,18.09,11056,5949
48203,2015,15,108,1665,8,335,7682,66606,8989,13.7,4440,8325
48213,2015,26,180,2746,10,355,6836,79416,21411,27.26,3054,7941
48215,2015,139,1031,16067,70,5501,118836,839314,269110,34.73,6038,11990
48221,2015,10,59,1062,6,512,12845,55344,16796,32.82,5534,9224
48245,2015,47,318,5797,45,1964,41568,254167,58383,23.14,5407,5648
48251,2015,24,177,3036,17,1033,23230,159674,33505,22.2,6653,9392
48257,2015,17,106,1830,10,699,13632,114472,8666,8.38,6733,11447
