GeoID,County,State,Year,D_Etab,D_Emp,D_Pay,G_Etab,G_Emp,G_Pay,Pop_2014,D_Cap,G_Cap,FD_num_2014,FD_pct_2014
6067,Sacramento County,California,2014,70,1696,19159,267,10437,302050,1475618,21080,5526,103347,7.0
6071,San Bernardino County,California,2014,152,2635,44241,324,14031,351620,2100776,13820,6483,115821,5.51
6073,San Diego County,California,2014,140,2321,38357,623,27018,667715,3250993,23221,5218,80080,2.46
6075,San Francisco County,California,2014,34,380,7424,363,7731,229255,851116,25032,2344,-57591,-6.77
6077,San Joaquin County,California,2014,37,781,11107,158,4074,116372,711771,19237,4504,37032,5.2
6079,San Luis Obispo County,California,2014,11,193,2960,73,2996,71443,278296,25299,3812,42738,15.36
6081,San Mateo County,California,2014,29,664,15658,174,6985,209539,757670,26126,4354,-34726,-4.58
6083,Santa Barbara County,California,2014,18,293,4504,133,4664,118756,439358,24408,3303,30323,6.9
6085,Santa Clara County,California,2014,60,961,14523,350,14305,414465,1892984,31549,5408,6689,0.35
6087,Santa Cruz County,California,2014,13,151,2800,71,3142,86290,271035,20848,3817,19552,7.21
6089,Shasta County,California,2014,16,202,3046,37,1376,39214,178905,11181,4835,18236,10.19
6095,Solano County,California,2014,17,362,5103,69,2833,78819,429155,25244,6219,47642,11.1
6097,Sonoma County,California,2014,27,347,4622,139,6026,171167,498803,18474,3588,16438,3.3
6099,Stanislaus County,California,2014,38,597,8115,134,3689,93300,528346,13903,3942,42218,7.99
6101,Sutter County,California,2014,5,125,1451,23,524,15631,94830,18966,4123,30390,32.05
6103,Tehama County,California,2014,6,74,1048,10,367,10297,62788,10464,6278,16093,25.63
6107,Tulare County,California,2014,42,497,7813,122,2757,67416,455602,10847,3734,29176,6.4
6109,Tuolumne County,California,2014,7,65,797,14,473,14456,53828,7689,3844,7309,13.58
6111,Ventura County,California,2014,59,816,14115,173,7058,184884,842946,14287,4872,31583,3.75
6113,Yolo County,California,2014,13,178,2279,40,1657,46825,208518,16039,5212,28089,13.47
6115,Yuba County,California,2014,5,38,704,12,232,5753,73562,14712,6130,21177,28.79
8005,Arapahoe County,Colorado,2014,46,459,7218,94,5490,155928,618798,13452,6582,32194,5.2
8013,Boulder County,Colorado,2014,8,102,1444,60,3834,108240,313298,39162,5221,57428,18.33
8015,Chaffee County,Colorado,2014,4,36,450,7,157,4391,18453,4613,2636,-679,-3.68
8031,Denver County,Colorado,2014,43,409,6978,120,5279,142722,664870,15462,5540,27314,4.11
8037,Eagle County,Colorado,2014,5,20,454,18,846,26699,53323,10664,2962,3229,6.06
8041,El Paso County,Colorado,2014,42,470,7365,59,3625,98376,663266,15792,11241,55384,8.35
8043,Fremont County,Colorado,2014,5,43,604,6,211,5937,46133,9226,7688,14333,31.07
8059,Jefferson County,Colorado,2014,32,380,5477,62,4810,143382,559085,17471,9017,36981,6.61
8069,Larimer County,Colorado,2014,19,210,3058,37,2605,70205,324061,17055,8758,39672,12.24
8071,Las Animas County,Colorado,2014,4,32,570,4,86,2138,14044,3511,3511,-2614,-18.61
8071,Pecos County,Texas,2014,4,32,570,4,86,2138,14044,3511,3511,-2614,-18.61
8077,Mesa County,Colorado,2014,11,94,1499,20,1312,31359,147312,13392,7365,28005,19.01
8085,Montrose County,Colorado,2014,6,30,529,9,379,10653,40596,6766,4510,4574,11.27
8087,Morgan County,Colorado,2014,5,27,497,6,175,3994,28120,5624,4686,3421,12.17
8089,Otero County,Colorado,2014,5,45,750,4,76,1865,18367,3673,4591,105,0.57
8099,Prowers County,Colorado,2014,6,85,2746,3,78,1980,12089,2014,4029,-14147,-117.02
8101,Pueblo County,Colorado,2014,26,219,3880,17,956,24238,161480,6210,9498,25082,15.53
8123,Weld County,Colorado,2014,21,151,2549,29,1542,41200,276037,13144,9518,31462,11.4
9001,Fairfield County,Connecticut,2014,42,378,4829,216,10792,293159,944355,22484,4372,26507,2.81
9003,Hartford County,Connecticut,2014,92,972,17534,245,10418,238107,897493,9755,3663,60595,6.75
9005,Litchfield County,Connecticut,2014,11,106,2061,40,2342,57350,185398,16854,4634,25619,13.82
9009,New Haven County,Connecticut,2014,74,791,13425,200,8548,210709,862996,11662,4314,46888,5.43
9011,New London County,Connecticut,2014,30,305,5866,43,2787,64552,271465,9048,6313,29244,10.77
10001,Kent County,Delaware,2014,24,218,19799,24,1097,19813,171458,7144,7144,-114044,-66.51
10003,New Castle County,Delaware,2014,51,806,10896,91,5212,105484,550851,10801,6053,98187,17.82
10005,Sussex County,Delaware,2014,46,368,5810,50,1945,40567,210287,4571,4205,41062,19.53
11001,District of Columbia,District of Columbia,2014,30,163,3222,198,5213,134645,662513,22083,3346,6892,1.04
11001,District of Columbia,District of Columbia,2014,30,163,3222,198,5213,134645,662513,22083,3346,6892,1.04
12001,Alachua County,Florida,2014,31,291,4538,37,3071,61235,255499,8241,6905,51232,20.05
12011,Broward County,Florida,2014,185,1695,23709,374,17360,411878,1861602,10062,4977,178783,9.6
12021,Collier County,Florida,2014,28,248,4016,62,3880,96105,347326,12404,5602,33820,9.74
12051,Hendry County,Florida,2014,9,70,1128,12,215,4064,38508,4278,3209,3230,8.39
12057,Hillsborough County,Florida,2014,156,1270,20738,265,11456,242880,1317571,8445,4971,147918,11.23
